"","HGNC.ID","Approved.symbol"
"29639","HGNC:48056","RNU6-1093P"
"29640","HGNC:48057","RNU6-1094P"
"29641","HGNC:48058","RNU6-1095P"
"29642","HGNC:48059","RNU6-1096P"
"29643","HGNC:48060","RNU6-1097P"
"29644","HGNC:48061","RNU6-1098P"
"29645","HGNC:48062","RNU6-1099P"
"29646","HGNC:48063","RNU6-1100P"
"29647","HGNC:48064","RNU6-1101P"
"29648","HGNC:48065","RNU6-1102P"
"29649","HGNC:48066","RNU6-1103P"
"29650","HGNC:48067","RNU6-1104P"
"29651","HGNC:48068","RNU6-1105P"
"29652","HGNC:48069","RNU6-1106P"
"29653","HGNC:48070","RNU6-1107P"
"29654","HGNC:48071","RNU6-1108P"
"29655","HGNC:48072","RNU6-1109P"
"29656","HGNC:48073","RNU6-1110P"
"29657","HGNC:48074","RNU6-1111P"
"29658","HGNC:48075","RNU6-1112P"
"29659","HGNC:48076","RNU6-1113P"
"29660","HGNC:48077","RNU6-1114P"
"29661","HGNC:48078","RNU6-1115P"
"29662","HGNC:48079","RNU6-1116P"
"29663","HGNC:48080","RNU6-1117P"
"29664","HGNC:48081","RNU6-1118P"
"29665","HGNC:48082","RNU6-1119P"
"29666","HGNC:48083","RNU6-1120P"
"29667","HGNC:48084","RNU6-1121P"
"29668","HGNC:48085","RNU6-1122P"
"29669","HGNC:48086","RNU6-1123P"
"29670","HGNC:48087","RNU6-1124P"
"29671","HGNC:48088","RNU6-1125P"
"29672","HGNC:48089","RNU6-1126P"
"29673","HGNC:48090","RNU6-1127P"
"29674","HGNC:48091","RNU6-1128P"
"29675","HGNC:48092","RNU6-1129P"
"29676","HGNC:48093","RNU6-1130P"
"29677","HGNC:48094","RNU6-1131P"
"29678","HGNC:48095","RNU6-1132P"
"29679","HGNC:48096","RNU6-1133P"
"29680","HGNC:48097","RNU6-1134P"
"29681","HGNC:48098","RNU6-1135P"
"29682","HGNC:48099","RNU6-1136P"
"29683","HGNC:48100","RNU6-1137P"
"29684","HGNC:48101","RNU6-1138P"
"29685","HGNC:48102","RNU6-1139P"
"29686","HGNC:48103","RNU6-1140P"
"29687","HGNC:48104","RNU6-1141P"
"29688","HGNC:48105","RNU6-1142P"
"29689","HGNC:48106","RNU6-1143P"
"29690","HGNC:48107","RNU6-1144P"
"29691","HGNC:48108","RNU6-1145P"
"29692","HGNC:48109","RNU6-1146P"
"29693","HGNC:48110","RNU6-1147P"
"29694","HGNC:48111","RNU6-1148P"
"29695","HGNC:48112","RNU6-1149P"
"29696","HGNC:48113","RNU6-1150P"
"29697","HGNC:48114","RNU6-1151P"
"29698","HGNC:48115","RNU6-1152P"
"29699","HGNC:48116","RNU6-1153P"
"29700","HGNC:48117","RNU6-1154P"
"29701","HGNC:48118","RNU6-1155P"
"29702","HGNC:48119","RNU6-1156P"
"29703","HGNC:48120","RNU6-1157P"
"29704","HGNC:48121","RNU6-1158P"
"29705","HGNC:48122","RNU6-1159P"
"29706","HGNC:48123","RNU6-1160P"
"29707","HGNC:48124","RNU6-1161P"
"29708","HGNC:48125","RNU6-1162P"
"29709","HGNC:48126","RNU6-1163P"
"29710","HGNC:48127","RNU6-1164P"
"29711","HGNC:48128","RNU6-1165P"
"29712","HGNC:48129","RNU6-1166P"
"29713","HGNC:48130","RNU6-1167P"
"29714","HGNC:48131","RNU6-1168P"
"29715","HGNC:48132","RNU6-1169P"
"29716","HGNC:48133","RNU6-1170P"
"29717","HGNC:48134","RNU6-1171P"
"29718","HGNC:48135","RNU6-1172P"
"29719","HGNC:48137","RNU6-1174P"
"29720","HGNC:48138","RNU6-1175P"
"29721","HGNC:48139","RNU6-1176P"
"29722","HGNC:48140","RNU6-1177P"
"29723","HGNC:48141","RNU6-1178P"
"29724","HGNC:48142","RNU6-1179P"
"29725","HGNC:48143","RNU6-1180P"
"29726","HGNC:48144","RNU6-1181P"
"29727","HGNC:48145","RNU6-1182P"
"29728","HGNC:48146","RNU6-1183P"
"29729","HGNC:48147","RNU6-1184P"
"29730","HGNC:48149","RNU6-1186P"
"29731","HGNC:48150","RNU6-1187P"
"29732","HGNC:48151","RNU6-1188P"
"29733","HGNC:48152","RNU6-1189P"
"29734","HGNC:48153","RNU6-1190P"
"29735","HGNC:48154","RNU6-1191P"
"29736","HGNC:48155","RNU6-1192P"
"29737","HGNC:48156","RNU6-1193P"
"29738","HGNC:48157","RNU6-1194P"
"29739","HGNC:48158","RNU6-1195P"
"29740","HGNC:48159","RNU6-1196P"
"29741","HGNC:48160","RNU6-1197P"
"29742","HGNC:48161","RNU6-1198P"
"29743","HGNC:48162","RNU6-1199P"
"29744","HGNC:48163","RNU6-1200P"
"29745","HGNC:48164","RNU6-1201P"
"29746","HGNC:48165","RNU6-1202P"
"29747","HGNC:48166","RNU6-1203P"
"29748","HGNC:48167","RNU6-1204P"
"29749","HGNC:48168","RNU6-1205P"
"29750","HGNC:48169","RNU6-1206P"
"29751","HGNC:48170","RNU6-1207P"
"29752","HGNC:48171","RNU6-1208P"
"29753","HGNC:48172","RNU6-1209P"
"29754","HGNC:48173","RNU6-1210P"
"29755","HGNC:48174","RNU6-1211P"
"29756","HGNC:48175","RNU6-1212P"
"29757","HGNC:48176","RNU6-1213P"
"29758","HGNC:48177","RNU6-1214P"
"29759","HGNC:48178","RNU6-1215P"
"29760","HGNC:48179","RNU6-1216P"
"29761","HGNC:48180","RNU6-1217P"
"29762","HGNC:48181","RNU6-1218P"
"29763","HGNC:48182","RNU6-1219P"
"29764","HGNC:48183","RNU6-1220P"
"29765","HGNC:48185","RNU6-1222P"
"29766","HGNC:48186","RNU6-1223P"
"29767","HGNC:48187","RNU6-1224P"
"29768","HGNC:48188","RNU6-1225P"
"29769","HGNC:48189","RNU6-1226P"
"29770","HGNC:48190","RNU6-1227P"
"29771","HGNC:48191","RNU6-1228P"
"29772","HGNC:48192","RNU6-1229P"
"29773","HGNC:48193","RNU6-1230P"
"29774","HGNC:48194","RNU6-1231P"
"29775","HGNC:48195","RNU6-1232P"
"29776","HGNC:48196","RNU6-1233P"
"29777","HGNC:48197","RNU6-1234P"
"29778","HGNC:48198","RNU6-1235P"
"29779","HGNC:48199","RNU6-1236P"
"29780","HGNC:48200","RNU6-1237P"
"29781","HGNC:48201","RNU6-1238P"
"29782","HGNC:48202","RNU6-1239P"
"29783","HGNC:48203","RNU6-1240P"
"29784","HGNC:48204","RNU6-1241P"
"29785","HGNC:48205","RNU6-1242P"
"29786","HGNC:48206","RNU6-1243P"
"29787","HGNC:48207","RNU6-1244P"
"29788","HGNC:48208","RNU6-1245P"
"29789","HGNC:48209","RNU6-1246P"
"29790","HGNC:48210","RNU6-1247P"
"29791","HGNC:48211","RNU6-1248P"
"29792","HGNC:48212","RNU6-1249P"
"29793","HGNC:48213","RNU6-1250P"
"29794","HGNC:48214","RNU6-1251P"
"29795","HGNC:48215","RNU6-1252P"
"29796","HGNC:48216","RNU6-1253P"
"29797","HGNC:48217","RNU6-1254P"
"29798","HGNC:48218","RNU6-1255P"
"29799","HGNC:48219","RNU6-1256P"
"29800","HGNC:48220","RNU6-1257P"
"29801","HGNC:48221","RNU6-1258P"
"29802","HGNC:48222","RNU6-1259P"
"29803","HGNC:48223","RNU6-1260P"
"29804","HGNC:48224","RNU6-1261P"
"29805","HGNC:48225","RNU6-1262P"
"29806","HGNC:48226","RNU6-1263P"
"29807","HGNC:48227","RNU6-1264P"
"29808","HGNC:48228","RNU6-1265P"
"29809","HGNC:48229","RNU6-1266P"
"29810","HGNC:48230","RNU6-1267P"
"29811","HGNC:48231","RNU6-1268P"
"29812","HGNC:48232","RNU6-1269P"
"29813","HGNC:48233","RNU6-1270P"
"29814","HGNC:48234","RNU6-1271P"
"29815","HGNC:48235","RNU6-1272P"
"29816","HGNC:48236","RNU6-1273P"
"29817","HGNC:48237","RNU6-1274P"
"29818","HGNC:48238","RNU6-1275P"
"29819","HGNC:48239","RNU6-1276P"
"29820","HGNC:48240","RNU6-1277P"
"29821","HGNC:48241","RNU6-1278P"
"29822","HGNC:48242","RNU6-1279P"
"29823","HGNC:48243","RNU6-1280P"
"29824","HGNC:48244","RNU6-1281P"
"29825","HGNC:48245","RNU6-1282P"
"29826","HGNC:48246","RNU6-1283P"
"29827","HGNC:48247","RNU6-1284P"
"29828","HGNC:48248","RNU6-1285P"
"29829","HGNC:48249","RNU6-1286P"
"29830","HGNC:48250","RNU6-1287P"
"29831","HGNC:48251","RNU6-1288P"
"29832","HGNC:48252","RNU6-1289P"
"29833","HGNC:48253","RNU6-1290P"
"29834","HGNC:48254","RNU6-1291P"
"29835","HGNC:48255","RNU6-1292P"
"29836","HGNC:48256","RNU6-1293P"
"29837","HGNC:48257","RNU6-1294P"
"29838","HGNC:48259","RNU6-1296P"
"29839","HGNC:48260","RNU6-1297P"
"29840","HGNC:48261","RNU6-1298P"
"29841","HGNC:48262","RNU6-1299P"
"29842","HGNC:48263","RNU6-1300P"
"29843","HGNC:48264","RNU6-1301P"
"29844","HGNC:48265","RNU6-1302P"
"29845","HGNC:48266","RNU6-1303P"
"29846","HGNC:48267","RNU6-1304P"
"29847","HGNC:48268","RNU6-1305P"
"29848","HGNC:48269","RNU6-1306P"
"29849","HGNC:48270","RNU6-1307P"
"29850","HGNC:48271","RNU6-1308P"
"29851","HGNC:48272","RNU6-1309P"
"29852","HGNC:48273","RNU6-1310P"
"29853","HGNC:48274","RNU6-1311P"
"29854","HGNC:48275","RNU6-1312P"
"29855","HGNC:48276","RNU6-1313P"
"29856","HGNC:48277","RNU6-1314P"
"29857","HGNC:48278","RNU6-1315P"
"29858","HGNC:48279","RNU6-1316P"
"29859","HGNC:48280","RNU6-1317P"
"29860","HGNC:48281","RNU6-1318P"
"29861","HGNC:48282","RNU6-1319P"
"29862","HGNC:48283","RNU6-1320P"
"29863","HGNC:48284","RNU6-1321P"
"29864","HGNC:48285","RNU6-1322P"
"29865","HGNC:48286","RNU6-1323P"
"29866","HGNC:48287","RNU6-1324P"
"29867","HGNC:48288","RNU6-1325P"
"29868","HGNC:48289","RNU6-1326P"
"29869","HGNC:48290","RNU6-1327P"
"29870","HGNC:48291","RNU6-1328P"
"29871","HGNC:48292","RNU6-1329P"
"29872","HGNC:48293","RNU6-1330P"
"29873","HGNC:48294","RNU6-1331P"
"29874","HGNC:48295","RNU6-1332P"
"29875","HGNC:48296","RNU6-1333P"
"29876","HGNC:48297","RNU6-1334P"
"29877","HGNC:48298","RNU6-1335P"
"29878","HGNC:48299","RNU6-1336P"
"29879","HGNC:48300","RNU6-1337P"
"29880","HGNC:48301","RNU6-1338P"
"29881","HGNC:48302","RNU6-1339P"
"29882","HGNC:48303","RNU6-1340P"
"29883","HGNC:34017","RNU6ATAC"
"29884","HGNC:34092","RNU6ATAC2P"
"29885","HGNC:34093","RNU6ATAC3P"
"29886","HGNC:34094","RNU6ATAC4P"
"29887","HGNC:34095","RNU6ATAC5P"
"29888","HGNC:46905","RNU6ATAC6P"
"29889","HGNC:46906","RNU6ATAC7P"
"29890","HGNC:46907","RNU6ATAC8P"
"29891","HGNC:46908","RNU6ATAC9P"
"29892","HGNC:46909","RNU6ATAC10P"
"29893","HGNC:46910","RNU6ATAC11P"
"29894","HGNC:46911","RNU6ATAC12P"
"29895","HGNC:46912","RNU6ATAC13P"
"29896","HGNC:46913","RNU6ATAC14P"
"29897","HGNC:46914","RNU6ATAC15P"
"29898","HGNC:46915","RNU6ATAC16P"
"29899","HGNC:46916","RNU6ATAC17P"
"29900","HGNC:46917","RNU6ATAC18P"
"29901","HGNC:46918","RNU6ATAC19P"
"29902","HGNC:46919","RNU6ATAC20P"
"29903","HGNC:46920","RNU6ATAC21P"
"29904","HGNC:46921","RNU6ATAC22P"
"29905","HGNC:46922","RNU6ATAC23P"
"29906","HGNC:46923","RNU6ATAC24P"
"29907","HGNC:46924","RNU6ATAC25P"
"29908","HGNC:46925","RNU6ATAC26P"
"29909","HGNC:46926","RNU6ATAC27P"
"29910","HGNC:46927","RNU6ATAC28P"
"29911","HGNC:46928","RNU6ATAC29P"
"29912","HGNC:46929","RNU6ATAC30P"
"29913","HGNC:46930","RNU6ATAC31P"
"29914","HGNC:46931","RNU6ATAC32P"
"29915","HGNC:46932","RNU6ATAC33P"
"29916","HGNC:46933","RNU6ATAC34P"
"29917","HGNC:46934","RNU6ATAC35P"
"29918","HGNC:46935","RNU6ATAC36P"
"29919","HGNC:46936","RNU6ATAC37P"
"29920","HGNC:46937","RNU6ATAC38P"
"29921","HGNC:46938","RNU6ATAC39P"
"29922","HGNC:46939","RNU6ATAC40P"
"29923","HGNC:46940","RNU6ATAC41P"
"29924","HGNC:46941","RNU6ATAC42P"
"29925","HGNC:10230","RNU6V"
"29926","HGNC:34033","RNU7-1"
"29927","HGNC:34098","RNU7-2P"
"29928","HGNC:34099","RNU7-3P"
"29929","HGNC:34100","RNU7-4P"
"29930","HGNC:34101","RNU7-5P"
"29931","HGNC:34102","RNU7-6P"
"29932","HGNC:34103","RNU7-7P"
"29933","HGNC:34104","RNU7-8P"
"29934","HGNC:34105","RNU7-9P"
"29935","HGNC:34106","RNU7-10P"
"29936","HGNC:34107","RNU7-11P"
"29937","HGNC:34108","RNU7-12P"
"29938","HGNC:34109","RNU7-13P"
"29939","HGNC:34110","RNU7-14P"
"29940","HGNC:34111","RNU7-15P"
"29941","HGNC:34112","RNU7-16P"
"29942","HGNC:34113","RNU7-17P"
"29943","HGNC:34114","RNU7-18P"
"29944","HGNC:34115","RNU7-19P"
"29945","HGNC:34116","RNU7-20P"
"29946","HGNC:34117","RNU7-21P"
"29947","HGNC:34118","RNU7-22P"
"29948","HGNC:34119","RNU7-23P"
"29949","HGNC:34120","RNU7-24P"
"29950","HGNC:34121","RNU7-25P"
"29951","HGNC:34122","RNU7-26P"
"29952","HGNC:34123","RNU7-27P"
"29953","HGNC:34124","RNU7-28P"
"29954","HGNC:34125","RNU7-29P"
"29955","HGNC:34126","RNU7-30P"
"29956","HGNC:34127","RNU7-31P"
"29957","HGNC:34128","RNU7-32P"
"29958","HGNC:34129","RNU7-33P"
"29959","HGNC:34130","RNU7-34P"
"29960","HGNC:34131","RNU7-35P"
"29961","HGNC:34132","RNU7-36P"
"29962","HGNC:34133","RNU7-37P"
"29963","HGNC:34134","RNU7-38P"
"29964","HGNC:34135","RNU7-39P"
"29965","HGNC:34136","RNU7-40P"
"29966","HGNC:34137","RNU7-41P"
"29967","HGNC:34138","RNU7-42P"
"29968","HGNC:34139","RNU7-43P"
"29969","HGNC:34140","RNU7-44P"
"29970","HGNC:34141","RNU7-45P"
"29971","HGNC:34142","RNU7-46P"
"29972","HGNC:34143","RNU7-47P"
"29973","HGNC:34144","RNU7-48P"
"29974","HGNC:34145","RNU7-49P"
"29975","HGNC:34146","RNU7-50P"
"29976","HGNC:34147","RNU7-51P"
"29977","HGNC:34148","RNU7-52P"
"29978","HGNC:34149","RNU7-53P"
"29979","HGNC:34150","RNU7-54P"
"29980","HGNC:10239","RNU7-55P"
"29981","HGNC:34152","RNU7-56P"
"29982","HGNC:34153","RNU7-57P"
"29983","HGNC:34154","RNU7-58P"
"29984","HGNC:34155","RNU7-59P"
"29985","HGNC:34156","RNU7-60P"
"29986","HGNC:34157","RNU7-61P"
"29987","HGNC:34158","RNU7-62P"
"29988","HGNC:34159","RNU7-63P"
"29989","HGNC:34160","RNU7-64P"
"29990","HGNC:34161","RNU7-65P"
"29991","HGNC:34162","RNU7-66P"
"29992","HGNC:34163","RNU7-67P"
"29993","HGNC:10236","RNU7-68P"
"29994","HGNC:34165","RNU7-69P"
"29995","HGNC:34166","RNU7-70P"
"29996","HGNC:34167","RNU7-71P"
"29997","HGNC:34168","RNU7-72P"
"29998","HGNC:34169","RNU7-73P"
"29999","HGNC:34170","RNU7-74P"
"30000","HGNC:34171","RNU7-75P"
"30001","HGNC:34172","RNU7-76P"
"30002","HGNC:34173","RNU7-77P"
"30003","HGNC:34174","RNU7-78P"
"30004","HGNC:34175","RNU7-79P"
"30005","HGNC:34176","RNU7-80P"
"30006","HGNC:34177","RNU7-81P"
"30007","HGNC:34178","RNU7-82P"
"30008","HGNC:34179","RNU7-83P"
"30009","HGNC:34180","RNU7-84P"
"30010","HGNC:34181","RNU7-85P"
"30011","HGNC:10237","RNU7-86P"
"30012","HGNC:42616","RNU7-87P"
"30013","HGNC:42617","RNU7-88P"
"30014","HGNC:42618","RNU7-89P"
"30015","HGNC:45624","RNU7-90P"
"30016","HGNC:45625","RNU7-91P"
"30017","HGNC:45626","RNU7-92P"
"30018","HGNC:45627","RNU7-93P"
"30019","HGNC:45628","RNU7-94P"
"30020","HGNC:45629","RNU7-95P"
"30021","HGNC:45630","RNU7-96P"
"30022","HGNC:45631","RNU7-97P"
"30023","HGNC:45632","RNU7-98P"
"30024","HGNC:45633","RNU7-99P"
"30025","HGNC:45635","RNU7-101P"
"30026","HGNC:45636","RNU7-102P"
"30027","HGNC:45637","RNU7-103P"
"30028","HGNC:45638","RNU7-104P"
"30029","HGNC:45639","RNU7-105P"
"30030","HGNC:45640","RNU7-106P"
"30031","HGNC:45641","RNU7-107P"
"30032","HGNC:45642","RNU7-108P"
"30033","HGNC:45643","RNU7-109P"
"30034","HGNC:45644","RNU7-110P"
"30035","HGNC:45645","RNU7-111P"
"30036","HGNC:45647","RNU7-113P"
"30037","HGNC:45648","RNU7-114P"
"30038","HGNC:45649","RNU7-115P"
"30039","HGNC:45650","RNU7-116P"
"30040","HGNC:45651","RNU7-117P"
"30041","HGNC:45653","RNU7-119P"
"30042","HGNC:45654","RNU7-120P"
"30043","HGNC:45655","RNU7-121P"
"30044","HGNC:45656","RNU7-122P"
"30045","HGNC:45657","RNU7-123P"
"30046","HGNC:45658","RNU7-124P"
"30047","HGNC:45659","RNU7-125P"
"30048","HGNC:45660","RNU7-126P"
"30049","HGNC:45661","RNU7-127P"
"30050","HGNC:45662","RNU7-128P"
"30051","HGNC:45663","RNU7-129P"
"30052","HGNC:45664","RNU7-130P"
"30053","HGNC:45665","RNU7-131P"
"30054","HGNC:45667","RNU7-133P"
"30055","HGNC:45668","RNU7-134P"
"30056","HGNC:45670","RNU7-136P"
"30057","HGNC:45671","RNU7-137P"
"30058","HGNC:45672","RNU7-138P"
"30059","HGNC:45674","RNU7-140P"
"30060","HGNC:45675","RNU7-141P"
"30061","HGNC:45677","RNU7-143P"
"30062","HGNC:45678","RNU7-144P"
"30063","HGNC:45679","RNU7-145P"
"30064","HGNC:45680","RNU7-146P"
"30065","HGNC:45681","RNU7-147P"
"30066","HGNC:45682","RNU7-148P"
"30067","HGNC:45683","RNU7-149P"
"30068","HGNC:45684","RNU7-150P"
"30069","HGNC:45685","RNU7-151P"
"30070","HGNC:45686","RNU7-152P"
"30071","HGNC:45687","RNU7-153P"
"30072","HGNC:45688","RNU7-154P"
"30073","HGNC:45689","RNU7-155P"
"30074","HGNC:45690","RNU7-156P"
"30075","HGNC:45691","RNU7-157P"
"30076","HGNC:45692","RNU7-158P"
"30077","HGNC:45693","RNU7-159P"
"30078","HGNC:45694","RNU7-160P"
"30079","HGNC:45695","RNU7-161P"
"30080","HGNC:45696","RNU7-162P"
"30081","HGNC:45698","RNU7-164P"
"30082","HGNC:45699","RNU7-165P"
"30083","HGNC:45700","RNU7-166P"
"30084","HGNC:45701","RNU7-167P"
"30085","HGNC:45702","RNU7-168P"
"30086","HGNC:45703","RNU7-169P"
"30087","HGNC:45704","RNU7-170P"
"30088","HGNC:45705","RNU7-171P"
"30089","HGNC:45706","RNU7-172P"
"30090","HGNC:45707","RNU7-173P"
"30091","HGNC:45708","RNU7-174P"
"30092","HGNC:45709","RNU7-175P"
"30093","HGNC:45710","RNU7-176P"
"30094","HGNC:45711","RNU7-177P"
"30095","HGNC:45712","RNU7-178P"
"30096","HGNC:45713","RNU7-179P"
"30097","HGNC:45714","RNU7-180P"
"30098","HGNC:45715","RNU7-181P"
"30099","HGNC:45716","RNU7-182P"
"30100","HGNC:45717","RNU7-183P"
"30101","HGNC:45718","RNU7-184P"
"30102","HGNC:45719","RNU7-185P"
"30103","HGNC:45720","RNU7-186P"
"30104","HGNC:45721","RNU7-187P"
"30105","HGNC:45722","RNU7-188P"
"30106","HGNC:45723","RNU7-189P"
"30107","HGNC:45724","RNU7-190P"
"30108","HGNC:45725","RNU7-191P"
"30109","HGNC:45726","RNU7-192P"
"30110","HGNC:45727","RNU7-193P"
"30111","HGNC:45728","RNU7-194P"
"30112","HGNC:45729","RNU7-195P"
"30113","HGNC:45730","RNU7-196P"
"30114","HGNC:45731","RNU7-197P"
"30115","HGNC:45732","RNU7-198P"
"30116","HGNC:45733","RNU7-199P"
"30117","HGNC:45734","RNU7-200P"
"30118","HGNC:10108","RNU11"
"30119","HGNC:46942","RNU11-2P"
"30120","HGNC:46943","RNU11-3P"
"30121","HGNC:46944","RNU11-4P"
"30122","HGNC:46945","RNU11-5P"
"30123","HGNC:46946","RNU11-6P"
"30124","HGNC:19380","RNU12"
"30125","HGNC:10109","RNU12-2P"
"30126","HGNC:17130","RNU86"
"30127","HGNC:10103","RNU105B"
"30128","HGNC:10104","RNU105C"
"30129","HGNC:10133","RNVU1-1"
"30130","HGNC:48308","RNVU1-2"
"30131","HGNC:48311","RNVU1-3"
"30132","HGNC:48312","RNVU1-4"
"30133","HGNC:48314","RNVU1-6"
"30134","HGNC:37500","RNVU1-7"
"30135","HGNC:48315","RNVU1-8"
"30136","HGNC:10134","RNVU1-11"
"30137","HGNC:48319","RNVU1-14"
"30138","HGNC:48320","RNVU1-15"
"30139","HGNC:48322","RNVU1-17"
"30140","HGNC:37496","RNVU1-18"
"30141","HGNC:48324","RNVU1-19"
"30142","HGNC:48325","RNVU1-20"
"30143","HGNC:10242","RNY1"
"30144","HGNC:42478","RNY1P1"
"30145","HGNC:42479","RNY1P2"
"30146","HGNC:42480","RNY1P3"
"30147","HGNC:42481","RNY1P4"
"30148","HGNC:42482","RNY1P5"
"30149","HGNC:42483","RNY1P6"
"30150","HGNC:42484","RNY1P7"
"30151","HGNC:42485","RNY1P8"
"30152","HGNC:41481","RNY1P9"
"30153","HGNC:50873","RNY1P10"
"30154","HGNC:50874","RNY1P11"
"30155","HGNC:50875","RNY1P12"
"30156","HGNC:50876","RNY1P13"
"30157","HGNC:50877","RNY1P14"
"30158","HGNC:50878","RNY1P15"
"30159","HGNC:50879","RNY1P16"
"30160","HGNC:10243","RNY3"
"30161","HGNC:42477","RNY3P1"
"30162","HGNC:42486","RNY3P2"
"30163","HGNC:42487","RNY3P3"
"30164","HGNC:42488","RNY3P4"
"30165","HGNC:42489","RNY3P5"
"30166","HGNC:42490","RNY3P6"
"30167","HGNC:42491","RNY3P7"
"30168","HGNC:42492","RNY3P8"
"30169","HGNC:42493","RNY3P9"
"30170","HGNC:42494","RNY3P10"
"30171","HGNC:50887","RNY3P11"
"30172","HGNC:50888","RNY3P12"
"30173","HGNC:50889","RNY3P13"
"30174","HGNC:50893","RNY3P14"
"30175","HGNC:50890","RNY3P15"
"30176","HGNC:50891","RNY3P16"
"30177","HGNC:10244","RNY4"
"30178","HGNC:10245","RNY4P1"
"30179","HGNC:10246","RNY4P2"
"30180","HGNC:10247","RNY4P3"
"30181","HGNC:34050","RNY4P4"
"30182","HGNC:34052","RNY4P5"
"30183","HGNC:34055","RNY4P6"
"30184","HGNC:34056","RNY4P7"
"30185","HGNC:34057","RNY4P8"
"30186","HGNC:34058","RNY4P9"
"30187","HGNC:34060","RNY4P10"
"30188","HGNC:34061","RNY4P11"
"30189","HGNC:34062","RNY4P12"
"30190","HGNC:34063","RNY4P13"
"30191","HGNC:34064","RNY4P14"
"30192","HGNC:34065","RNY4P15"
"30193","HGNC:34066","RNY4P16"
"30194","HGNC:34067","RNY4P17"
"30195","HGNC:34068","RNY4P18"
"30196","HGNC:34069","RNY4P19"
"30197","HGNC:34070","RNY4P20"
"30198","HGNC:42471","RNY4P21"
"30199","HGNC:42472","RNY4P22"
"30200","HGNC:42473","RNY4P23"
"30201","HGNC:42474","RNY4P24"
"30202","HGNC:42475","RNY4P25"
"30203","HGNC:42476","RNY4P26"
"30204","HGNC:42495","RNY4P27"
"30205","HGNC:42496","RNY4P28"
"30206","HGNC:42497","RNY4P29"
"30207","HGNC:42498","RNY4P30"
"30208","HGNC:42499","RNY4P31"
"30209","HGNC:50880","RNY4P32"
"30210","HGNC:50881","RNY4P33"
"30211","HGNC:50882","RNY4P34"
"30212","HGNC:50883","RNY4P35"
"30213","HGNC:50884","RNY4P36"
"30214","HGNC:50885","RNY4P37"
"30215","HGNC:10248","RNY5"
"30216","HGNC:34082","RNY5P1"
"30217","HGNC:34083","RNY5P2"
"30218","HGNC:34084","RNY5P3"
"30219","HGNC:34085","RNY5P4"
"30220","HGNC:34086","RNY5P5"
"30221","HGNC:34087","RNY5P6"
"30222","HGNC:34088","RNY5P7"
"30223","HGNC:34089","RNY5P8"
"30224","HGNC:34090","RNY5P9"
"30225","HGNC:34091","RNY5P10"
"30226","HGNC:10249","ROBO1"
"30227","HGNC:10250","ROBO2"
"30228","HGNC:44386","ROBO2P1"
"30229","HGNC:13433","ROBO3"
"30230","HGNC:17985","ROBO4"
"30231","HGNC:10251","ROCK1"
"30232","HGNC:37832","ROCK1P1"
"30233","HGNC:10252","ROCK2"
"30234","HGNC:29478","ROGDI"
"30235","HGNC:10254","ROM1"
"30236","HGNC:16185","ROMO1"
"30237","HGNC:17692","ROPN1"
"30238","HGNC:31927","ROPN1B"
"30239","HGNC:24060","ROPN1L"
"30240","HGNC:39984","ROPN1L-AS1"
"30241","HGNC:10256","ROR1"
"30242","HGNC:40508","ROR1-AS1"
"30243","HGNC:10257","ROR2"
"30244","HGNC:10258","RORA"
"30245","HGNC:51410","RORA-AS1"
"30246","HGNC:51411","RORA-AS2"
"30247","HGNC:10259","RORB"
"30248","HGNC:49803","RORB-AS1"
"30249","HGNC:10260","RORC"
"30250","HGNC:10261","ROS1"
"30251","HGNC:10263","RP1"
"30252","HGNC:15946","RP1L1"
"30253","HGNC:10274","RP2"
"30254","HGNC:10285","RP5"
"30255","HGNC:10286","RP6"
"30256","HGNC:10288","RP9"
"30257","HGNC:33969","RP9P"
"30258","HGNC:10270","RP16"
"30259","HGNC:13434","RP21"
"30260","HGNC:10276","RP22"
"30261","HGNC:10278","RP24"
"30262","HGNC:10282","RP29"
"30263","HGNC:21902","RP32"
"30264","HGNC:33161","RP34"
"30265","HGNC:37092","RP35"
"30266","HGNC:38112","RP52"
"30267","HGNC:49652","RP63"
"30268","HGNC:10289","RPA1"
"30269","HGNC:10290","RPA2"
"30270","HGNC:19676","RPA2P1"
"30271","HGNC:45117","RPA2P2"
"30272","HGNC:45118","RPA2P3"
"30273","HGNC:10291","RPA3"
"30274","HGNC:30305","RPA4"
"30275","HGNC:28641","RPAIN"
"30276","HGNC:24567","RPAP1"
"30277","HGNC:25791","RPAP2"
"30278","HGNC:45125","RPAP2P1"
"30279","HGNC:26151","RPAP3"
"30280","HGNC:45238","RPARP-AS1"
"30281","HGNC:10293","RPE"
"30282","HGNC:10294","RPE65"
"30283","HGNC:45241","RPEL1"
"30284","HGNC:44520","RPEP1"
"30285","HGNC:44521","RPEP2"
"30286","HGNC:44522","RPEP3"
"30287","HGNC:44523","RPEP4"
"30288","HGNC:44524","RPEP5"
"30289","HGNC:44525","RPEP6"
"30290","HGNC:30350","RPF1"
"30291","HGNC:20870","RPF2"
"30292","HGNC:16186","RPF2P1"
"30293","HGNC:44015","RPF2P2"
"30294","HGNC:10295","RPGR"
"30295","HGNC:13436","RPGRIP1"
"30296","HGNC:29168","RPGRIP1L"
"30297","HGNC:17056","RPH3A"
"30298","HGNC:10296","RPH3AL"
"30299","HGNC:10297","RPIA"
